Order_ID,Order_Date,Category,Product_Name,Quantity,Price,Sales,Region,Customer_Name,Payment_Method
AMZ102987,2024-04-30,Grocery & Gourmet,Basmati Rice 5kg,10.0,312.91,3129.1,central,Shreya Rao,Amazon Pay
AMZ101920,2024-06-25,Beauty & Personal Care,Lipstick Set,8.0,1943.91,15551.28, North,Ritu Bhatt,Amazon Pay
AMZ105172,2024-06-04,Toys & Games,Board Game,10.0,311.88,3118.8, West,Aditya Singh,Net Banking
AMZ104903,2024-02-11,Grocery & Gourmet,Green Tea Pack,7.0,323.23,2262.61,SOUTH,Meera Bose,Debit Card
AMZ103783,2023-05-09,Books,Children's Story Book,5.0,514.82,2574.1,north,Arjun Menon,Cash on Delivery
AMZ101534,2023-01-06,Toys & Games,Remote Control Car,5.0,938.5,4692.5,central,Divya Menon,Debit Card
AMZ104940,2024-03-26,Electronics,USB-C Cable,4.0,4850.77,19403.08,NORTH,Kavya Das,Credit Card
AMZ103471,2023-09-21,Toys & Games,Building Blocks Set,5.0,518.6,2593.0,South ,Vivek Reddy,UPI
AMZ100265,2024-08-14,Furniture,Bedside Table,8.0,2486.04,19888.32,SOUTH,Sneha Das,Net Banking
AMZ101021,2024-12-22,Grocery & Gourmet,Instant Coffee Jar,7.0,444.67,3112.69,North,Rahul Pillai,Debit Card
AMZ102812,2024-05-07,Beauty & Personal Care,Sunscreen SPF50,8.0,941.36,7530.88,north,Ananya Menon,Credit Card
AMZ105361,2024-08-23,Books,Children's Story Book,7.0,815.27,5706.89,South ,Yash Bose,Net Banking
AMZ103347,2024-06-25,Beauty & Personal Care,Perfume 100ml,2.0,954.44,1908.88,east,Vikram Menon,UPI
AMZ102594,2023-12-10,Books,Fiction Novel,8.0,546.62,4372.96, North,Tanvi Patel,UPI
AMZ102933,2024-08-12,Furniture,Office Chair,4.0,12732.78,50931.12,east,Imran Sharma,Debit Card
AMZ100782,2024-02-19,Furniture,Study Table,9.0,7322.92,65906.28, West,Vikram Bose,Credit Card
AMZ102879,2023-12-08,Office Products,Desk Organizer,7.0,50.4,352.8,NORTH,Neha Kumar,Cash on Delivery
AMZ101981,2023-04-28,Home & Kitchen,Blender,9.0,4158.3,37424.7,East,Pooja Sharma,Credit Card
AMZ104368,2023-01-10,Books,Fiction Novel,8.0,349.28,2794.24, West,Kavya Patel,Debit Card
AMZ103716,2023-08-03,Toys & Games,Soft Toy,4.0,1637.78,6551.12,west,Divya Menon,Amazon Pay
AMZ104817,2024-07-28,Books,Self-Help Book,5.0,305.54,1527.7,east,Anusha Sharma,Net Banking
AMZ100545,2023-10-05,Beauty & Personal Care,Lipstick Set,4.0,1691.75,6767.0,south,Kavya Das,Net Banking
AMZ101758,2024-09-27,Beauty & Personal Care,Hair Dryer,9.0,1063.32,9569.88,south,Imran Sharma,UPI
AMZ103449,2024-02-15,Toys & Games,Remote Control Car,10.0,931.79,9317.9, North,Neha Menon,Debit Card
AMZ101080,2023-03-23,Clothing,Yoga Pants,10.0,688.97,6889.7,West,Priya Singh,Net Banking
AMZ102039,2024-12-29,Office Products,Printer Paper A4,6.0,56.79,340.74,South ,Karthik Menon,Net Banking
AMZ103242,2024-05-11,Electronics,Mechanical Keyboard,10.0,5008.75,50087.5,west,Arjun Joshi,Debit Card
AMZ102237,2024-07-26,Beauty & Personal Care,Trimmer,3.0,1366.63,4099.89, West,Tanvi Bose,Amazon Pay
AMZ104457,2023-09-14,Clothing,Casual Sneakers,-10.0,1344.42,13444.2,North,Isha Kapoor,Cash on Delivery
AMZ104186,2023-05-02,Books,Cookbook,5.0,172.51,862.55, West,Priya Nair,Credit Card
AMZ104757,2024-02-17,Sports & Fitness,Resistance Bands,3.0,3297.07,9891.21,SOUTH,Rahul Das,Net Banking
AMZ104556,2024-01-25,Sports & Fitness,Yoga Mat,6.0,1663.96,9983.76,West,Divya Rao,Debit Card
AMZ101475,2023-12-24,Beauty & Personal Care,Hair Dryer,1.0,714.98,714.98,West,Meera Rao,Cash on Delivery
AMZ104067,2024-07-10,Beauty & Personal Care,Face Serum,10.0,1620.32,16203.2, North,Ritu Joshi,Cash on Delivery
AMZ102089,2023-09-26,Toys & Games,Soft Toy,6.0,1626.41,9758.46,,Lakshmi Bose,Amazon Pay
AMZ104020,2023-03-23,Grocery & Gourmet,Honey 500g,4.0,491.22,1964.88,NORTH,Karthik Verma,Cash on Delivery
AMZ104968,2024-10-25,Electronics,Smart Watch,4.0,5590.69,22362.76,West,,Net Banking
AMZ105146,2024-02-03,Electronics,Bluetooth Speaker,3.0,4207.93,12623.79,South,Lakshmi Agarwal,Cash on Delivery
AMZ102206,2023-10-16,Toys & Games,Soft Toy,4.0,547.16,2188.64,CENTRAL ,Arjun Malhotra,Net Banking
AMZ100944,2023-05-31,Beauty & Personal Care,Perfume 100ml,3.0,915.81,2747.43,East,Karthik Kumar,UPI
AMZ102952,2023-02-01,Office Products,Whiteboard Marker Set,2.0,754.82,1509.64,central,Karthik Bose,Credit Card
AMZ100871,2023-10-31,Electronics,Wireless Mouse,2.0,5789.82,11579.64,South ,Priya Rao,Credit Card
AMZ104319,2024-06-14,Sports & Fitness,Cricket Bat,9.0,2999.46,26995.14,EAST,Farhan Chatterjee,Debit Card
AMZ102316,2024-12-20,Home & Kitchen,Non-Stick Pan Set,5.0,921.77,4608.85,,Suresh Reddy,Credit Card
AMZ104073,2023-11-12,Furniture,Office Chair,8.0,2968.23,23745.84,west,Yash Reddy,Amazon Pay
AMZ101993,2024-06-29,Toys & Games,Soft Toy,4.0,1786.53,7146.12,North,Isha Kumar,Cash on Delivery
AMZ102818,2024-12-18,Furniture,Study Table,1.0,9639.18,9639.18,west,Ananya Kumar,Net Banking
AMZ101029,2023-04-04,Home & Kitchen,Electric Kettle,7.0,4372.01,30604.07,west,Isha Malhotra,Net Banking
AMZ103665,2023-10-23,Home & Kitchen,Vacuum Cleaner,1.0,510.24,510.24,CENTRAL ,Ritu Iyer,Amazon Pay
AMZ105269,2023-08-27,Toys & Games,Soft Toy,9.0,410.17,3691.53,north,Zoya Pillai,Cash on Delivery
AMZ102585,2023-05-19,Furniture,Bedside Table,1.0,11383.21,11383.21,West,Anusha Malhotra,Credit Card
AMZ103212,2024-09-04,Home & Kitchen,Vacuum Cleaner,7.0,2137.45,14962.15,SOUTH,Neha Bose,Credit Card
AMZ105273,2023-11-29,Office Products,Desk Organizer,10.0,985.1,9851.0,south,Ananya Bose,UPI
AMZ101611,2023-06-29,Sports & Fitness,Yoga Mat,6.0,3403.82,20422.92,Central,Sanjay Joshi,Cash on Delivery
AMZ105248,2024-02-24,Furniture,Bookshelf,1.0,3334.9,3334.9,CENTRAL ,Suresh Bhatt,Cash on Delivery
AMZ102794,2023-11-23,Sports & Fitness,Resistance Bands,10.0,748.77,7487.7,central,Pooja Chatterjee,Debit Card
AMZ104421,2023-11-07,Office Products,Desk Organizer,4.0,772.35,3089.4,central,Suresh Verma,Debit Card
AMZ101400,2023-12-04,Grocery & Gourmet,Basmati Rice 5kg,3.0,864.82,2594.46,CENTRAL ,Ritu Bhatt,Net Banking
AMZ104703,2023-09-26,Toys & Games,Soft Toy,3.0,1754.16,5262.48,EAST,,Cash on Delivery
AMZ104464,2024-09-08,Books,Programming Guide,1.0,588.74,588.74,Central,Nikhil Sharma,Credit Card
AMZ101814,2023-11-02,Clothing,Formal Shirt,7.0,2300.66,16104.62,NORTH,Tanvi Pillai,Net Banking
AMZ105128,2023-01-09,Clothing,Winter Hoodie,2.0,2312.9,4625.8,east,Shreya Gupta,Cash on Delivery
AMZ101449,2024-07-19,Clothing,Formal Shirt,7.0,446.53,3125.71,South,Deepak Menon,UPI
AMZ103976,2024-12-02,Beauty & Personal Care,Hair Dryer,3.0,961.09,2883.27,CENTRAL ,Neha Iyer,Cash on Delivery
AMZ105270,2024-05-26,Toys & Games,Board Game,7.0,344.56,2411.92,north,Arjun Rao,Debit Card
AMZ102538,2024-08-19,Clothing,Casual Sneakers,1.0,1082.99,1082.99,north,Imran Iyer,Net Banking
AMZ100292,2023-06-13,Furniture,Study Table,1.0,8441.14,8441.14, West,Rohan Singh,Credit Card
AMZ101692,2023-12-03,Electronics,Wireless Earbuds,5.0,1805.79,9028.95, West,Rahul Sharma,Net Banking
AMZ100779,2023-07-27,Toys & Games,Board Game,9.0,215.8,1942.2,north,Rahul Bhatt,Net Banking
AMZ104754,2024-05-04,Home & Kitchen,Storage Containers,7.0,2783.62,19485.34,east,Manoj Malhotra,UPI
AMZ103345,2023-12-14,Toys & Games,Soft Toy,1.0,1546.91,1546.91,north,Imran Sharma,
AMZ104901,2024-12-13,Office Products,Printer Paper A4,6.0,602.79,3616.74, West,Kavya Gupta,Cash on Delivery
AMZ101453,2024-06-27,Clothing,Casual Sneakers,6.0,606.76,3640.56,CENTRAL ,Zoya Malhotra,Cash on Delivery
AMZ101884,2024-10-08,Furniture,Study Table,3.0,7551.96,22655.88,north,Farhan Singh,Debit Card
AMZ104326,2024-04-03,Furniture,Bedside Table,9.0,5595.36,50358.24,South ,Zoya Bose,Net Banking
AMZ103691,2024-05-27,Beauty & Personal Care,Lipstick Set,1.0,904.66,904.66,East,Yash Menon,Debit Card
AMZ102676,2023-06-10,Furniture,Bedside Table,10.0,1439.61,14396.1,east,Manoj Das,Net Banking
AMZ103087,2023-12-30,Furniture,Office Chair,4.0,4488.63,17954.52,central,Lakshmi Kapoor,Debit Card
AMZ102697,2023-07-19,Office Products,Stapler,4.0,642.46,2569.84,east,Ritu Bose,Amazon Pay
AMZ103371,2023-03-23,Toys & Games,Building Blocks Set,4.0,582.61,2330.44,west,Zoya Menon,Debit Card
AMZ104848,2023-06-10,Beauty & Personal Care,Hair Dryer,2.0,1262.4,2524.8,CENTRAL ,Vivek Kapoor,Debit Card
AMZ104152,2024-04-13,Furniture,Bookshelf,5.0,4025.53,20127.65,south,Ananya Agarwal,Credit Card
AMZ104678,2023-10-22,Home & Kitchen,Blender,8.0,4589.41,36715.28,Central,Isha Verma,Net Banking
AMZ105175,2024-02-17,Furniture,Bean Bag,7.0,10252.91,71770.37, West,Isha Kumar,Debit Card
AMZ102776,2024-10-25,Electronics,Wireless Mouse,9.0,2556.99,23012.91,central,Vivek Bose,Credit Card
AMZ103728,2023-02-11,Clothing,Denim Jacket,7.0,446.51,3125.57,West,Pooja Kapoor,Debit Card
AMZ103936,2024-03-08,Beauty & Personal Care,Hair Dryer,9.0,692.49,6232.41,East,Ritu Agarwal,Cash on Delivery
AMZ102101,2023-06-17,Sports & Fitness,Dumbbell Set,6.0,1182.47,7094.82,East,Neha Kumar,Cash on Delivery
AMZ102424,2024-11-16,Beauty & Personal Care,Face Wash,8.0,1785.2,14281.6,East,Deepak Patel,Net Banking
AMZ100141,2023-01-03,Electronics,Smart Watch,4.0,3867.86,15471.44, West,Rahul Sharma,Credit Card
AMZ100799,2023-01-07,Home & Kitchen,Electric Kettle,7.0,4434.35,31040.45,East,Arjun Rao,Credit Card
AMZ102046,2024-01-15,Sports & Fitness,Cricket Bat,10.0,2528.78,25287.8,South,Rahul Rao,UPI
AMZ105769,2024-03-14,Books,Biography,1.0,614.23,614.23,NORTH,Kavya Das,Net Banking
AMZ100247,2023-12-22,Electronics,Bluetooth Speaker,7.0,5124.87,35874.09,central,Yash Patel,Cash on Delivery
AMZ105081,2023-12-20,Grocery & Gourmet,Honey 500g,8.0,306.79,2454.32,south,Sanjay Menon,Cash on Delivery
AMZ105481,2023-09-13,Clothing,Yoga Pants,3.0,,, West,Aditya Sharma,UPI
AMZ104877,2023-11-13,Office Products,Gel Pens Set,1.0,780.76,780.76, West,Sanjay Pillai,Amazon Pay
AMZ105523,2023-11-04,Furniture,Bookshelf,7.0,6237.14,43659.98, North,Suresh Kapoor,Debit Card
AMZ101004,2024-11-11,Office Products,Gel Pens Set,1.0,998.4,998.4,East,Vivek Pillai,Net Banking
AMZ102722,2023-05-29,Home & Kitchen,LED Desk Lamp,9.0,4318.28,38864.52,south,Zoya Sharma,Debit Card
AMZ102305,2023-09-14,Toys & Games,Remote Control Car,6.0,1270.08,7620.48, West,Vivek Kapoor,Credit Card
AMZ105625,2023-05-24,Sports & Fitness,Skipping Rope,1.0,1493.71,1493.71,Central,Suresh Iyer,Amazon Pay
AMZ103712,2023-08-03,Beauty & Personal Care,Sunscreen SPF50,10.0,1016.03,10160.3,South,Deepak Gupta,UPI
AMZ101136,2023-07-05,Toys & Games,Soft Toy,6.0,545.51,3273.06,West,Tanvi Kumar,Amazon Pay
AMZ102355,2024-07-01,Toys & Games,Board Game,1.0,910.37,910.37,Central,Karthik Reddy,Net Banking
AMZ104796,2024-05-30,Home & Kitchen,Bed Sheet Set,7.0,3150.17,22051.19,central,Priya Sharma,UPI
AMZ105097,2023-10-17,Clothing,Yoga Pants,4.0,2341.88,9367.52, West,Rahul Pillai,Cash on Delivery
AMZ101723,2023-03-07,Furniture,Bean Bag,3.0,7004.01,21012.03,south,Vivek Sharma,Credit Card
AMZ100357,2024-07-17,Home & Kitchen,Storage Containers,6.0,2690.86,16145.16,EAST,Lakshmi Singh,UPI
AMZ103930,2024-07-06,Toys & Games,Board Game,9.0,1070.27,9632.43,,Aditya Verma,Cash on Delivery
AMZ101935,2023-10-01,Furniture,Office Chair,1.0,2521.78,2521.78,north,Kavya Das,Cash on Delivery
AMZ104382,2023-03-31,Sports & Fitness,Cricket Bat,1.0,786.92,786.92,central,Ritu Bhatt,Cash on Delivery
AMZ101239,2024-08-15,Office Products,Notebook Pack,2.0,877.82,1755.64,CENTRAL ,Suresh Kumar,Net Banking
AMZ104695,2024-10-07,Books,Fiction Novel,6.0,550.28,3301.68,east,Aditya Sharma,Net Banking
AMZ105226,2024-01-18,Electronics,Bluetooth Speaker,10.0,1445.23,14452.3, West,Pooja Agarwal,Amazon Pay
AMZ101422,2024-10-19,Furniture,Bookshelf,8.0,3223.66,25789.28,East,Nikhil Sharma,Credit Card
AMZ104967,2024-07-21,Office Products,Desk Organizer,2.0,240.96,481.92, West,Rohan Patel,Debit Card
AMZ103362,2024-04-23,Books,Programming Guide,8.0,420.13,3361.04, West,Meera Joshi,Credit Card
AMZ102961,2023-04-19,Grocery & Gourmet,Honey 500g,3.0,648.76,1946.28,NORTH,Anusha Malhotra,Amazon Pay
AMZ103364,2023-09-05,Books,Fiction Novel,10.0,542.96,5429.6,EAST,Neha Sharma,Net Banking
AMZ103949,2024-06-26,Grocery & Gourmet,Honey 500g,7.0,379.28,2654.96,East,Yash Sharma,UPI
AMZ104349,2023-11-10,Furniture,Office Chair,3.0,10476.32,31428.96,north,Ritu Joshi,Debit Card
AMZ103721,2023-12-26,Clothing,Winter Hoodie,7.0,1684.46,11791.22,Central,Sneha Das,Net Banking
AMZ100908,2024-08-14,Grocery & Gourmet,Basmati Rice 5kg,9.0,310.03,2790.27, North,Sanjay Verma,Credit Card
AMZ105139,2023-03-29,Sports & Fitness,Resistance Bands,4.0,3189.0,12756.0, West,Ritu Sharma,Amazon Pay
AMZ101633,2023-06-15,Clothing,Men's T-Shirt,9.0,870.22,7831.98,east,Anusha Kapoor,UPI
AMZ100693,2023-08-26,Electronics,Action Camera,4.0,611.08,2444.32,SOUTH,Deepak Agarwal,Cash on Delivery
AMZ101596,2024-12-21,Clothing,Denim Jacket,10.0,589.56,5895.6,South ,Neha Malhotra,UPI
AMZ105182,2024-03-05,Books,Fiction Novel,8.0,476.39,3811.12,east,Aditya Bose,Credit Card
AMZ103738,2023-07-17,Clothing,Winter Hoodie,3.0,652.37,1957.11,west,Vikram Gupta,Net Banking
AMZ100687,2023-04-15,Sports & Fitness,Resistance Bands,2.0,2573.84,5147.68,west,Nikhil Gupta,Net Banking
AMZ102300,2024-06-15,Clothing,Winter Hoodie,2.0,602.44,1204.88,EAST,,Debit Card
AMZ103405,2024-10-02,Sports & Fitness,Skipping Rope,9.0,2648.24,23834.16,west,Aditya Bose,
AMZ102720,2023-10-13,Sports & Fitness,Cricket Bat,6.0,476.66,2859.96,West,Imran Malhotra,Cash on Delivery
AMZ104581,2024-11-19,Clothing,Women's Kurti,10.0,1664.89,16648.9,EAST,Pooja Bhatt,Credit Card
AMZ104567,2024-09-09,Books,Biography,2.0,327.49,654.98,South ,Pooja Malhotra,Cash on Delivery
AMZ104331,2023-11-30,Electronics,Wireless Earbuds,8.0,3787.65,30301.2,South,Anusha Rao,Net Banking
AMZ101940,2023-08-16,Beauty & Personal Care,Perfume 100ml,4.0,1977.52,7910.08,north,Suresh Pillai,Amazon Pay
AMZ100032,2023-08-06,Home & Kitchen,Air Fryer,4.0,4181.93,16727.72,west,Kavya Sharma,UPI
AMZ105683,2024-10-26,Sports & Fitness,Dumbbell Set,10.0,1607.03,16070.3,central,Lakshmi Das,UPI
AMZ101341,2024-11-30,Electronics,Mechanical Keyboard,2.0,3488.16,6976.32,East,Suresh Reddy,Debit Card
AMZ104934,2024-06-12,Furniture,Bean Bag,7.0,7120.91,49846.37,Central,Neha Iyer,Debit Card
AMZ101043,2023-10-30,Office Products,Gel Pens Set,8.0,635.66,5085.28,west,Shreya Pillai,Cash on Delivery
AMZ101095,2024-03-14,Office Products,Stapler,1.0,538.89,538.89,West,Farhan Patel,Amazon Pay
AMZ104895,2023-04-12,Home & Kitchen,Electric Kettle,9.0,3172.32,28550.88,west,Meera Verma,Net Banking
AMZ101782,2023-12-19,Toys & Games,Remote Control Car,4.0,1447.02,5788.08,CENTRAL ,Sanjay Singh,Debit Card
AMZ104262,2024-10-21,Electronics,Wireless Mouse,8.0,2162.9,17303.2, North,Kavya Sharma,UPI
AMZ105203,2023-11-05,Books,Fiction Novel,9.0,319.8,2878.2,North,Anusha Bose,Debit Card
AMZ105475,2024-12-14,Books,Children's Story Book,5.0,646.7,3233.5,north,Neha Nair,Cash on Delivery
AMZ102916,2023-12-27,Sports & Fitness,Badminton Racket,8.0,2378.01,19024.08,South,Lakshmi Verma,UPI
AMZ100246,2023-11-12,Clothing,Running Shoes,10.0,1772.78,17727.8,south,Lakshmi Rao,Cash on Delivery
AMZ100835,2024-07-02,Beauty & Personal Care,Sunscreen SPF50,1.0,513.54,513.54,South ,Ritu Singh,Debit Card
AMZ102591,2024-05-01,Electronics,Bluetooth Speaker,8.0,3433.79,27470.32,EAST,Isha Das,Debit Card
AMZ104337,2024-11-12,Home & Kitchen,Bed Sheet Set,3.0,2683.19,8049.57,north,Suresh Joshi,UPI
AMZ100416,2023-09-19,Electronics,Smart Watch,,3359.06,,CENTRAL ,Priya Kumar,Net Banking
AMZ103932,2023-05-08,Furniture,Bedside Table,8.0,12429.17,99433.36,East,Vikram Iyer,Cash on Delivery
AMZ103865,2024-01-31,Grocery & Gourmet,Instant Coffee Jar,1.0,777.91,777.91,Central,Divya Iyer,
AMZ104986,2023-12-19,Books,Self-Help Book,,661.46,,West,Vivek Nair,UPI
AMZ102120,2023-03-01,Beauty & Personal Care,Sunscreen SPF50,3.0,456.54,1369.62, West,Ananya Kapoor,Credit Card
AMZ104951,2023-07-12,Books,Biography,7.0,341.7,2391.9,SOUTH,Nikhil Das,Credit Card
AMZ105333,2023-04-09,Beauty & Personal Care,Lipstick Set,6.0,861.86,5171.16,Central,Karthik Singh,Debit Card
AMZ103544,2023-12-17,Office Products,Notebook Pack,2.0,960.5,1921.0,north,Neha Pillai,Debit Card
AMZ103551,2024-09-22,Electronics,Action Camera,2.0,2678.5,5357.0,SOUTH,Vivek Sharma,Cash on Delivery
AMZ100531,2023-01-31,Grocery & Gourmet,Honey 500g,4.0,826.39,3305.56,north,Arjun Das,Net Banking
AMZ100168,2023-02-04,Beauty & Personal Care,Trimmer,9.0,1248.06,11232.54,SOUTH,Shreya Bhatt,Amazon Pay
AMZ104644,2023-10-09,Sports & Fitness,Yoga Mat,5.0,1787.97,8939.85,west,Isha Agarwal,Debit Card
AMZ102341,2023-08-24,Sports & Fitness,Resistance Bands,3.0,2551.94,7655.82,CENTRAL ,Priya Rao,Debit Card
AMZ102738,2024-09-18,Furniture,Bedside Table,4.0,3879.62,15518.48,South ,Anusha Joshi,UPI
AMZ103422,2024-07-02,Home & Kitchen,Air Fryer,10.0,2531.49,25314.9,NORTH,Vivek Kumar,Net Banking
AMZ104088,2024-10-14,Furniture,Office Chair,4.0,7997.11,31988.44,South,Vivek Sharma,Cash on Delivery
AMZ105601,2023-06-04,Grocery & Gourmet,Instant Coffee Jar,6.0,690.19,4141.14,east,Sanjay Das,Amazon Pay
AMZ101750,2023-09-20,Beauty & Personal Care,Face Serum,8.0,1021.4,8171.2,NORTH,Farhan Pillai,Amazon Pay
AMZ100954,2024-03-07,Furniture,Bedside Table,2.0,2259.32,4518.64,CENTRAL ,Karthik Singh,Cash on Delivery
AMZ103306,2023-01-09,Office Products,Stapler,4.0,208.19,832.76,east,Suresh Rao,Amazon Pay
AMZ104320,2023-07-28,Clothing,Casual Sneakers,6.0,1805.88,10835.28,north,Pooja Patel,Credit Card
AMZ103889,2023-08-07,Furniture,Bean Bag,1.0,2279.35,2279.35,North,Ritu Rao,Credit Card
AMZ102232,2024-07-09,Clothing,Casual Sneakers,10.0,2341.52,23415.2,east,Karthik Kapoor,Debit Card
AMZ103861,2023-09-06,Grocery & Gourmet,Green Tea Pack,7.0,505.59,3539.13,South,Sneha Malhotra,Net Banking
AMZ100319,2024-05-13,Furniture,Bean Bag,4.0,2372.74,9490.96,West,Aditya Sharma,UPI
AMZ101253,2023-07-18,Clothing,Denim Jacket,5.0,2292.81,11464.05, North,Vikram Malhotra,Cash on Delivery
AMZ102474,2024-05-26,Furniture,Bedside Table,1.0,11108.7,11108.7,South,Meera Iyer,Net Banking
AMZ103120,2024-03-07,Furniture,Bedside Table,9.0,4167.05,37503.45,north,Zoya Sharma,Net Banking
AMZ101103,2023-09-13,Furniture,Bedside Table,4.0,9965.25,39861.0,north,Farhan Gupta,Debit Card
AMZ102366,2024-12-24,Beauty & Personal Care,Hair Dryer,7.0,1900.67,13304.69,South ,Karthik Menon,Amazon Pay
AMZ100401,2023-11-06,Books,Cookbook,6.0,384.32,2305.92, North,Farhan Kapoor,Cash on Delivery
AMZ103165,2024-06-04,Sports & Fitness,Skipping Rope,1.0,2542.79,2542.79,west,Rohan Iyer,Cash on Delivery
AMZ101991,2023-05-02,Electronics,Portable SSD,3.0,809.55,2428.65,East,Priya Pillai,UPI
AMZ105536,2023-01-26,Furniture,Bedside Table,4.0,3261.1,13044.4,west,Shreya Kumar,Cash on Delivery
AMZ104953,2024-09-14,Home & Kitchen,Storage Containers,1.0,3056.52,3056.52,central,Neha Bhatt,Debit Card
AMZ100893,2024-05-05,Toys & Games,Soft Toy,3.0,1732.5,5197.5,SOUTH,Imran Agarwal,Net Banking
AMZ100450,2024-08-30,Electronics,Mechanical Keyboard,3.0,2893.27,8679.81,CENTRAL ,Zoya Kapoor,UPI
AMZ105478,2024-09-26,Toys & Games,Board Game,4.0,726.3,2905.2,West,Farhan Pillai,Credit Card
AMZ103838,2023-02-10,Furniture,Bookshelf,4.0,6357.53,25430.12,SOUTH,Imran Bose,Net Banking
AMZ103880,2023-05-29,Clothing,Formal Shirt,1.0,2311.92,2311.92, West,Vivek Joshi,
AMZ104559,2023-09-15,Toys & Games,Soft Toy,6.0,1912.32,11473.92,north,Meera Malhotra,UPI
AMZ100241,2023-09-25,Grocery & Gourmet,Cooking Oil 1L,2.0,305.23,610.46,East,Kavya Verma,Net Banking
AMZ105369,2023-09-19,Home & Kitchen,Blender,6.0,2598.22,15589.32,NORTH,Zoya Kapoor,Cash on Delivery
AMZ102386,2024-02-13,Furniture,Bookshelf,2.0,11555.34,23110.68,,Neha Malhotra,Credit Card
AMZ102548,2024-03-11,Beauty & Personal Care,Trimmer,5.0,660.46,3302.3,east,Zoya Menon,Net Banking
AMZ101705,2023-07-27,Sports & Fitness,Cricket Bat,1.0,463.15,463.15, West,Sanjay Singh,Amazon Pay
AMZ105148,2024-07-17,Home & Kitchen,Bed Sheet Set,2.0,3295.03,6590.06,South,Rohan Kapoor,Net Banking
AMZ100741,2023-08-26,Electronics,USB-C Cable,7.0,2927.93,20495.51,NORTH,Neha Kapoor,Cash on Delivery
AMZ100386,2024-03-14,Electronics,Laptop Stand,2.0,1161.55,2323.1,North,Manoj Nair,Cash on Delivery
AMZ104338,2023-08-14,Grocery & Gourmet,Cooking Oil 1L,5.0,353.77,1768.85,CENTRAL ,Tanvi Chatterjee,Net Banking
AMZ102643,2024-07-11,Home & Kitchen,Electric Kettle,7.0,3091.18,21638.26,north,Ananya Sharma,Credit Card
AMZ105399,2024-10-15,Beauty & Personal Care,Hair Dryer,4.0,949.87,3799.48,CENTRAL ,Ritu Joshi,Cash on Delivery
AMZ103894,2023-01-26,Sports & Fitness,Cricket Bat,6.0,735.03,4410.18,East,Shreya Joshi,Debit Card
AMZ103560,2023-07-20,Electronics,Mechanical Keyboard,3.0,4373.49,13120.47,West,Suresh Patel,UPI
AMZ100099,2023-02-20,Home & Kitchen,Blender,6.0,3912.04,23472.24, West,Aditya Pillai,Credit Card
AMZ102441,2024-09-08,Office Products,Stapler,1.0,183.66,183.66,west,Tanvi Menon,UPI
AMZ103113,2023-05-16,Clothing,Casual Sneakers,6.0,2420.43,14522.58, North,Isha Patel,Amazon Pay
AMZ103007,2024-06-28,Grocery & Gourmet,Honey 500g,6.0,795.42,4772.52,east,Shreya Das,Net Banking
AMZ105466,2023-11-03,Electronics,Wireless Earbuds,5.0,1766.74,8833.7,north,Farhan Gupta,Debit Card
AMZ105089,2023-05-30,Office Products,Printer Paper A4,1.0,972.25,972.25,east,Zoya Pillai,Amazon Pay
AMZ101369,2023-10-12,Toys & Games,Soft Toy,8.0,1110.6,8884.8,central,Ritu Pillai,Credit Card
AMZ105610,2024-06-24,Toys & Games,Soft Toy,4.0,474.5,1898.0,west,Arjun Sharma,Net Banking
AMZ102704,2023-11-27,Electronics,Power Bank,2.0,2912.22,5824.44,South,Karthik Bhatt,Net Banking
AMZ105231,2024-09-08,Office Products,Printer Paper A4,4.0,687.28,2749.12,south,Aditya Reddy,Credit Card
AMZ100097,2023-11-16,Clothing,Yoga Pants,3.0,1734.43,5203.29,South ,Ritu Chatterjee,Credit Card
AMZ101749,2023-10-15,Home & Kitchen,Storage Containers,7.0,2200.77,15405.39,east,Karthik Agarwal,Amazon Pay
AMZ101151,2024-04-16,Beauty & Personal Care,Sunscreen SPF50,3.0,1416.59,4249.77,North,Isha Nair,UPI
AMZ100410,2024-03-22,Office Products,Whiteboard Marker Set,2.0,612.14,1224.28, North,Pooja Chatterjee,Amazon Pay
AMZ103278,2023-07-21,Toys & Games,Building Blocks Set,5.0,689.53,3447.65,west,Neha Menon,
AMZ101320,2024-11-02,Books,Cookbook,7.0,832.41,5826.87,south,Karthik Bhatt,Cash on Delivery
AMZ105541,2024-02-14,Electronics,Laptop Stand,9.0,2217.3,19955.7,east,Imran Kumar,Debit Card
AMZ102885,2023-04-25,Sports & Fitness,Skipping Rope,5.0,2244.11,11220.55,Central,Imran Malhotra,UPI
AMZ102190,2024-06-18,Grocery & Gourmet,Basmati Rice 5kg,6.0,308.28,1849.68,,Farhan Bhatt,Amazon Pay
AMZ100927,2023-02-07,Grocery & Gourmet,Almonds 500g,1.0,852.17,852.17,SOUTH,Neha Kapoor,Credit Card
AMZ101531,2023-04-13,Grocery & Gourmet,Basmati Rice 5kg,10.0,441.22,4412.2, North,Kavya Das,Debit Card
AMZ103751,2023-01-31,Beauty & Personal Care,Perfume 100ml,2.0,1763.49,3526.98,South,Kavya Bhatt,Amazon Pay
AMZ105230,2023-04-30,Furniture,Bedside Table,1.0,1203.35,1203.35,central,Kavya Reddy,Debit Card
AMZ102503,2023-02-13,Furniture,Office Chair,2.0,10052.57,20105.14,West,Ananya Verma,Amazon Pay
